,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,score,pred,is_anomaly
1000000MOGUSDT,120165.1,168527.3,135801.8,47864.8,80124.8,201767.1,99267.0,57981.0,53810.0,103690.3,63371.6,62681.5,45366.6,168708.6,415768.6,411006.6,335828.5,1446266.6,348968.4,1281302.4,471664.3,823770.1,382733.1,211447.1,232860.2,159781.4,143169.4,457868.8,103805.6,157472.8,59282.7,119411.0,136172.3,587799.1,322120.2,492686.2,477157.8,344296.4,239380.6,200960.4,255505.3,956209.9,172443.8,64093.6,79482.0,65983.2,120607.3,88661.2,47688.3,42766.9,76357.4,70970.7,56067.5,46338.8,39760.9,55456.2,40353.9,72433.3,116500.5,50493.2,65523.4,57120.6,46738.9,261674.3,159999.8,50549.6,166329.5,48957.1,266046.8,52779.4,82492.3,61124.5,77444.6,67779.8,92861.1,81899.5,89496.0,113861.4,95682.8,70226.7,40932.1,138886.9,84085.5,486412.9,593055.8,281321.9,134073.9,470163.5,516412.5,206236.3,228499.0,167256.6,168611.0,189973.0,115053.0,153138.6,54752.5,67667.4,79927.9,94472.7,105439.8,94960.1,50299.3,77875.1,93404.7,116345.8,63939.4,101233.1,83729.2,304729.7,164833.1,63451.2,145273.9,93448.5,91787.1,168834.6,76578.2,70544.1,360697.1,78840.5,113215.7,71109.8,105807.3,60389.5,42416.2,122789.9,51272.3,102824.4,122135.7,73185.8,44212.3,35724.4,89132.5,64978.7,88960.4,25281.3,82206.1,33427.2,99947.9,46378.5,44253.6,49674.9,65191.6,72780.1,264360.7,177293.7,88810.9,84825.4,82405.1,93041.7,93707.1,125920.8,41431.4,104775.0,65226.6,82672.5,54376.2,49392.5,149115.8,89067.8,76222.2,53547.0,33651.0,54308.4,71148.9,114728.3,49631.5,67500.7,62210.8,54497.7,185945.6,258525.1,63129.2,76749.8,43376.0,44808.5,29489.6,117945.9,57980.0,72257.7,75062.3,96165.0,64319.8,413243.9,185724.7,94355.7,110284.8,272957.3,125769.8,148376.6,122655.1,141515.5,122350.2,83644.9,132759.7,126733.5,90196.9,100658.4,96344.7,95193.5,105189.2,129251.6,77592.9,144187.8,218224.4,422813.2,176249.9,96933.7,112375.2,296050.2,1250105.4,559412.9,321611.5,132379.3,125379.4,88080.3,89130.8,128174.6,88499.3,78562.8,37430.5,51927.0,60605.2,168450.2,111083.7,60643.1,448042.5,201910.5,117965.2,165136.5,108668.9,105592.3,47321.0,83840.1,41691.8,43889.3,118826.7,93547.4,55832.3,50365.3,59648.8,89093.2,69540.8,178810.6,158400.7,103832.2,107419.3,72626.1,62912.4,51391.9,40514.8,127581.2,87329.2,73747.7,99645.2,50916.1,129217.2,234566.3,63936.1,41532.2,53759.0,56957.6,155622.0,54935.9,42851.6,98549.4,31996.3,51121.1,32083.5,48506.3,43808.6,36021.8,31686.2,55698.0,84972.8,160737.0,82793.0,41104.5,76401.7,217772.8,308383.3,249103.1,107694.6,99074.9,57277.2,158358.6,167613.4,44171.7,0.060291257709118584,1,False
1000BONKUSDT,66641128.0,204104831.0,68131620.0,46768286.0,44498755.0,144544443.0,85241449.0,48005180.0,41196175.0,75654207.0,36550047.0,60773035.0,34589398.0,70383992.0,223486052.0,194081966.0,191893353.0,530618899.0,191961984.0,884711594.0,220084249.0,348117874.0,152949562.0,163187000.0,61002413.0,70339193.0,82549986.0,123081536.0,61715736.0,86063644.0,58388542.0,40294730.0,43616755.0,97050975.0,77237743.0,74837405.0,127212248.0,129761935.0,55172022.0,66819400.0,63446046.0,64594716.0,48730164.0,43316861.0,54721035.0,30586323.0,50800588.0,24466235.0,39726374.0,54731921.0,76438314.0,27941391.0,32916859.0,41839593.0,49363815.0,65024799.0,51733971.0,98414217.0,95255168.0,57000160.0,51879758.0,100515661.0,45758422.0,167792784.0,122317663.0,86937506.0,82366754.0,44741353.0,49325783.0,66770452.0,47197800.0,37898615.0,38820387.0,111639513.0,33554015.0,69488864.0,91153123.0,63796910.0,56085140.0,55683654.0,42202485.0,44452813.0,34844820.0,361590650.0,282697423.0,127878346.0,95249142.0,212944275.0,216991210.0,142749408.0,116970895.0,76380400.0,117930220.0,217114606.0,94437054.0,69854051.0,39703120.0,62593956.0,56947628.0,42915622.0,61850321.0,122168587.0,35614223.0,52277882.0,75768645.0,47756261.0,38487669.0,62533909.0,33893179.0,35831389.0,78472189.0,69966458.0,130633157.0,105060390.0,77838593.0,91236915.0,65737793.0,61263790.0,52049119.0,57658643.0,41019537.0,45814981.0,35317716.0,47232018.0,52001603.0,61890388.0,36990302.0,63883370.0,41700787.0,60831105.0,37321909.0,50701041.0,86155672.0,53338415.0,42146460.0,45576941.0,54564194.0,48404301.0,75547780.0,139871960.0,43815370.0,46877565.0,34626163.0,46675950.0,196526099.0,150019312.0,144442626.0,89201720.0,92264911.0,90424545.0,178127802.0,145379865.0,69056793.0,86499781.0,62896301.0,45528876.0,53524013.0,49716412.0,77494951.0,85560308.0,60055727.0,73777933.0,46870975.0,50950840.0,59520459.0,81013148.0,80689388.0,88082524.0,60943919.0,81492229.0,120540076.0,46919856.0,29667973.0,70214510.0,44482026.0,63994075.0,24061255.0,155039470.0,42630096.0,65699927.0,39614599.0,47901238.0,40730041.0,232533170.0,109520563.0,71229234.0,70485427.0,169150477.0,98756151.0,124527400.0,110930672.0,100293772.0,49467541.0,64541072.0,70726816.0,51907413.0,53972181.0,39678366.0,61948639.0,47428687.0,71490850.0,46055686.0,44222493.0,85052327.0,46274937.0,204959952.0,93762774.0,26805199.0,49149282.0,199404410.0,808095683.0,236728704.0,93609516.0,72888488.0,76680893.0,45212846.0,82198573.0,109616954.0,48462115.0,36678696.0,34725597.0,43416761.0,31896386.0,30265862.0,37015971.0,66977418.0,73610632.0,130261781.0,87757846.0,44250233.0,41255138.0,47621360.0,29825952.0,33330653.0,50678124.0,31995329.0,40378828.0,50869074.0,27413135.0,30865913.0,35839181.0,58640774.0,54658780.0,87327915.0,204030178.0,100115185.0,88344364.0,37541059.0,61975408.0,57476372.0,70421359.0,39618465.0,44254341.0,46022015.0,41973793.0,29571370.0,54195272.0,255548693.0,125705659.0,175767249.0,112363792.0,79970497.0,57205694.0,35317166.0,52839445.0,76388608.0,41644967.0,46316592.0,27707977.0,31502796.0,25223916.0,29108773.0,55011677.0,53077897.0,73654202.0,150079445.0,61103174.0,56897038.0,75588800.0,131969393.0,178000251.0,157320096.0,108196303.0,86818811.0,79973008.0,69533211.0,153854034.0,33125688.0,0.07863821811002131,1,False
1000CATUSDT,12089530.0,28269803.0,16105579.0,8663331.0,8133665.0,32052995.0,11729006.0,9445798.0,10483825.0,11297649.0,5040476.0,9854853.0,9370912.0,15125274.0,51998026.0,31235286.0,45762299.0,99797403.0,31770327.0,97540881.0,36021607.0,53152903.0,24695382.0,23666145.0,9591595.0,17126550.0,14313923.0,12734539.0,8374795.0,15177059.0,11110020.0,6937721.0,15602942.0,25687557.0,13511167.0,16078928.0,18775605.0,19871310.0,16173884.0,17759227.0,8789794.0,11909823.0,8882012.0,8900390.0,7484435.0,11971245.0,5126107.0,3259932.0,3211169.0,5918796.0,14342897.0,5111068.0,5175796.0,4904549.0,6247194.0,12493577.0,9275576.0,15858310.0,10308540.0,7660637.0,6377619.0,8714807.0,7319012.0,15686402.0,12026108.0,9424936.0,8425755.0,9345390.0,7160649.0,9304350.0,6319543.0,6787805.0,6234460.0,6896901.0,5756626.0,28645047.0,11575371.0,18237887.0,15115844.0,10188946.0,11007961.0,9615445.0,10268968.0,51242032.0,44229228.0,20354457.0,8354551.0,30831392.0,22096530.0,14706077.0,11719936.0,11564886.0,13404040.0,20018575.0,16123747.0,19807567.0,7534267.0,16560334.0,7933485.0,6835038.0,5874255.0,11574832.0,8974132.0,14288630.0,5416271.0,9926023.0,5472135.0,16875196.0,8394232.0,6087657.0,19781901.0,10090875.0,23274699.0,24572291.0,36746008.0,15429787.0,7075253.0,9395404.0,12679701.0,5764954.0,4011212.0,11614858.0,8189859.0,6877104.0,4463579.0,15055875.0,5407688.0,27395574.0,11858408.0,15527502.0,7159962.0,6388208.0,10788766.0,7753780.0,6696896.0,4848894.0,9792449.0,6215918.0,17184264.0,10793457.0,5877556.0,17903768.0,16182728.0,12532032.0,31585728.0,18041787.0,12724611.0,9916976.0,4023859.0,11994744.0,6431056.0,10129056.0,4949602.0,6628219.0,4104900.0,7521691.0,19622858.0,9895843.0,16720015.0,26496517.0,14723622.0,9200035.0,5044110.0,7602319.0,15745893.0,13054883.0,9689064.0,10117538.0,6556638.0,6059722.0,7203379.0,8286311.0,6657510.0,9127428.0,6577076.0,4781180.0,12333061.0,9701320.0,6037036.0,5710894.0,8672438.0,11551633.0,9187626.0,24521096.0,21112674.0,16765359.0,16410784.0,34300986.0,12866476.0,10291442.0,17583082.0,11320454.0,6974965.0,13343643.0,11363204.0,13945484.0,6890532.0,7691450.0,5799617.0,10852329.0,54166677.0,7943313.0,19739292.0,10696679.0,6290283.0,34453733.0,32429111.0,8970433.0,4524751.0,40581868.0,114293290.0,30152952.0,12208331.0,13072244.0,11708900.0,10289224.0,13769401.0,20702785.0,10773769.0,11499444.0,8736444.0,8920361.0,8097023.0,8199976.0,9592904.0,11118152.0,23999214.0,18042473.0,13432990.0,10984611.0,8317677.0,8592950.0,4857814.0,6148285.0,7918892.0,6514102.0,4950716.0,6364042.0,4691906.0,6002698.0,4264670.0,6785391.0,4992840.0,21340362.0,15778201.0,12526761.0,27109432.0,9764842.0,8382798.0,4537319.0,5064800.0,3588151.0,4219894.0,10975276.0,22595119.0,4446571.0,9904097.0,19476580.0,10275327.0,6727379.0,4315597.0,9715233.0,5838993.0,3431152.0,3906990.0,7368890.0,3674981.0,5550609.0,6231996.0,4715823.0,2230782.0,7697757.0,6489945.0,6783101.0,4052827.0,13856931.0,8289616.0,6290366.0,5133769.0,10458176.0,18506990.0,17587060.0,11221653.0,9128331.0,7314463.0,11919513.0,18297070.0,5261528.0,0.07224384795660727,1,False
1000RATSUSDT,2094729.0,6152436.0,2145961.0,1193167.0,1385230.0,5179571.0,996630.0,874868.0,2230906.0,2791231.0,1088743.0,1917430.0,509487.0,2324258.0,2898774.0,2909745.0,3446759.0,7957197.0,2389730.0,8360347.0,4315627.0,5612328.0,3396946.0,2351354.0,3725792.0,4296112.0,7839308.0,1107777.0,3265267.0,14904426.0,3237337.0,4653660.0,3654702.0,17945968.0,5408932.0,26376317.0,20873285.0,22612348.0,10007671.0,4406149.0,4263646.0,11675832.0,4885182.0,7099192.0,6776244.0,3766352.0,5181834.0,3610745.0,3580972.0,9564178.0,6540248.0,11325165.0,10779479.0,7445661.0,11468342.0,11996468.0,14106171.0,6996982.0,24800132.0,24634142.0,21468748.0,9916824.0,5099748.0,17023343.0,19645848.0,28383445.0,15668981.0,30633285.0,7393801.0,9297729.0,14822084.0,4682640.0,5200996.0,11194960.0,5786928.0,6305980.0,16368306.0,14799855.0,8531104.0,6062269.0,7612252.0,8311636.0,8929494.0,33007823.0,25335971.0,12255992.0,10146643.0,11748785.0,11605029.0,9593352.0,4790332.0,4132005.0,8313029.0,10524630.0,3242092.0,5621318.0,7495474.0,8119890.0,9741817.0,3705036.0,4005837.0,6009716.0,2438049.0,2267573.0,3471213.0,2089875.0,1252998.0,5107376.0,1300147.0,2983016.0,2162447.0,1595486.0,1387436.0,1993348.0,1946158.0,21465467.0,3364778.0,6009703.0,6681175.0,3737241.0,983201.0,3756157.0,2011317.0,4451528.0,1827626.0,1493655.0,1870385.0,4142550.0,895495.0,3610626.0,2459626.0,2033103.0,3976294.0,1818334.0,1221303.0,1495126.0,1010996.0,4275203.0,5938313.0,2803052.0,1764834.0,2266687.0,1114592.0,1606957.0,2795440.0,2622282.0,3021799.0,1490225.0,9984910.0,3836464.0,1480167.0,1293308.0,569705.0,1191126.0,1047225.0,2054391.0,2702702.0,2832055.0,4299654.0,1624677.0,1900724.0,676376.0,2015278.0,1233711.0,2322650.0,1921981.0,1873562.0,2963341.0,2382585.0,2821507.0,920502.0,1383926.0,732621.0,2357830.0,895129.0,417249.0,1633258.0,2731293.0,1492944.0,1740300.0,1355050.0,5944528.0,1470338.0,2111177.0,1219709.0,1421840.0,1013854.0,3358947.0,2737385.0,1514617.0,8749238.0,1788376.0,2030385.0,4516878.0,2352233.0,3348466.0,1220152.0,3919111.0,2596222.0,855372.0,1530758.0,1571641.0,2867871.0,673694.0,626656.0,3259946.0,526443.0,631730.0,399007.0,2234435.0,5967478.0,2078320.0,1031869.0,1106268.0,371889.0,2460705.0,654963.0,3295694.0,1812525.0,1335433.0,341940.0,4803966.0,517833.0,530146.0,748665.0,2569530.0,2586545.0,1936775.0,1285665.0,1369587.0,642596.0,511876.0,948159.0,846575.0,1469504.0,872516.0,857722.0,1378146.0,485539.0,1510867.0,697079.0,971098.0,1381806.0,1773192.0,1866405.0,5160410.0,2309912.0,2247223.0,1508039.0,735135.0,823456.0,526033.0,660678.0,1142518.0,3661544.0,1592289.0,605689.0,3169863.0,1135268.0,522506.0,450323.0,1971300.0,531739.0,1020147.0,645313.0,637877.0,759555.0,3522120.0,770474.0,1572739.0,625405.0,777060.0,545822.0,1480862.0,1559810.0,1486438.0,1777084.0,2533134.0,4633766.0,3547202.0,1563572.0,3312175.0,10098461.0,3699411.0,5167344.0,4515855.0,5401776.0,524047.0,0.016865763285989377,1,False
1000SATSUSDT,9278504461.0,17563098950.0,13112480577.0,11999594246.0,5161659357.0,16898462120.0,12188948711.0,12410304207.0,10071779051.0,16948505492.0,17231204336.0,12581182585.0,4648043158.0,13382987768.0,23137820925.0,24526425038.0,19183317036.0,60158721394.0,24021367318.0,51585224116.0,27670515599.0,21721833824.0,9087639719.0,6038512532.0,3064014031.0,5510075819.0,3161453306.0,6341784684.0,2740884377.0,8296220773.0,7379251707.0,4812335196.0,4482476000.0,18047420897.0,9189205453.0,8016104887.0,11032409860.0,11630552478.0,9317134836.0,4417081109.0,6871478594.0,4956572068.0,8204329857.0,3227989960.0,4214055047.0,3882679783.0,6911520881.0,1953945984.0,5085659860.0,4419497550.0,4003350866.0,3807214052.0,1992958909.0,4288746577.0,3261320852.0,4820138709.0,4999807408.0,6743057909.0,6538286235.0,5194509476.0,2658331924.0,4963638438.0,5877957614.0,14440428791.0,7078496829.0,4734697170.0,7657530007.0,2538586357.0,3786395271.0,6649881709.0,1758455764.0,6469980818.0,4463993289.0,4735582236.0,5507625277.0,4701038048.0,7840659829.0,5007388072.0,2981986809.0,2556396737.0,3474314462.0,7086668520.0,2082140278.0,23593328824.0,15025123147.0,12836211061.0,7507020221.0,20021146475.0,20785906844.0,17705538251.0,15328051758.0,12277183099.0,9969761034.0,19362873201.0,9679212398.0,11954108859.0,2537027578.0,7294458069.0,5097470532.0,10117622289.0,9539979162.0,10663857907.0,1589631438.0,9360448789.0,7543795279.0,6445903117.0,8122220936.0,11250234053.0,6416005389.0,6643694882.0,12097656946.0,3917141736.0,11082332825.0,7531041287.0,4841646083.0,7518768711.0,4309983129.0,8448244175.0,3624925121.0,2367592577.0,784276133.0,2849761842.0,3549069733.0,2280313345.0,5009950552.0,6653577699.0,4179680847.0,3192940833.0,3294601759.0,3138304321.0,4581479038.0,4109987755.0,3215471528.0,5809418071.0,6918038492.0,4417705651.0,3585727767.0,7540629007.0,11528809944.0,6164743723.0,2322017339.0,11068063725.0,6919238186.0,4956069344.0,12992752549.0,9149655059.0,12829749832.0,9515200878.0,6014739024.0,6956554536.0,9149698565.0,2920521329.0,715110742.0,8440695583.0,5788632162.0,3523028094.0,2918382463.0,4520521836.0,4182821437.0,5319995643.0,4300376181.0,7344124880.0,4041905721.0,2898343319.0,4059969829.0,3836417933.0,2139024839.0,4826290215.0,4456463177.0,2401077794.0,8460028692.0,8739483510.0,1205925580.0,3178377059.0,1575712085.0,5459649834.0,7741336659.0,8963228627.0,7779449883.0,5486757563.0,4752393351.0,3044913698.0,3309445733.0,15640884637.0,16708713331.0,11884172787.0,6010925439.0,19461296605.0,9592459407.0,8396316945.0,15131486768.0,8364605415.0,7319774232.0,12592901288.0,15370006363.0,5892659340.0,4889855195.0,4889732463.0,3179743405.0,2093868311.0,5280417366.0,6084148581.0,6857432197.0,5020525079.0,6115835827.0,15107437520.0,11676730316.0,6883790821.0,5817699889.0,17974861275.0,46190967477.0,22867260028.0,11934207838.0,15839204622.0,10334920691.0,4601916557.0,4228433458.0,7907580881.0,4002287309.0,6130290027.0,2152352958.0,8057549115.0,5722431152.0,4847847937.0,1452602112.0,8160753102.0,10369546370.0,8754452146.0,11711902985.0,8889087447.0,8501884709.0,9091550918.0,5149677378.0,9425957176.0,9349539056.0,8884253643.0,4013241585.0,4105187768.0,2675506549.0,4599987321.0,9124246540.0,8149833762.0,2496362434.0,8230279648.0,14819416307.0,22381829353.0,9471955271.0,8895402282.0,2550677214.0,9525399349.0,6018249864.0,4330441310.0,5694860945.0,4858002996.0,3545740053.0,2090235178.0,6925984159.0,11564241904.0,8814446667.0,5149093520.0,5054493579.0,6190211425.0,6957558200.0,1232253018.0,7193228681.0,13061331963.0,10123304953.0,2932319860.0,1219244821.0,8221924234.0,1208542625.0,3477043066.0,5887150910.0,6668204388.0,6507021190.0,18108032695.0,3240155698.0,7802724432.0,7581911994.0,12575031508.0,18083216963.0,14021830782.0,10685751936.0,7736719575.0,9224333549.0,9646747137.0,16729947364.0,6675121375.0,0.04630778875384156,1,False
1000XECUSDT,5985830.0,3132877.0,2566640.0,1673715.0,1836284.0,2655064.0,1267902.0,1944382.0,3609865.0,2862752.0,1375367.0,2129512.0,1646025.0,3791968.0,4633885.0,7114096.0,4826165.0,8786985.0,2884501.0,11452064.0,3451944.0,9431234.0,5359387.0,3143678.0,3654054.0,3676914.0,2682156.0,1498506.0,2785223.0,2346376.0,761313.0,512031.0,1481326.0,17255642.0,2608004.0,2570245.0,3700430.0,3233000.0,1339115.0,955976.0,2569454.0,2534942.0,2026295.0,2603907.0,3124668.0,3716103.0,1644717.0,2029953.0,1025791.0,1139160.0,1526479.0,588383.0,614439.0,1090212.0,550384.0,1468576.0,2249809.0,1148001.0,1110782.0,3494165.0,6635700.0,1831886.0,975790.0,3720231.0,1681547.0,1541194.0,777732.0,1155650.0,722107.0,1095861.0,1153713.0,843844.0,380156.0,1828257.0,796593.0,1150068.0,826956.0,1334296.0,1180685.0,543100.0,427032.0,1317235.0,711397.0,4722014.0,3797009.0,2684018.0,1064099.0,4823407.0,4711742.0,1854108.0,1652729.0,1235956.0,1806901.0,1705324.0,967326.0,1690955.0,482056.0,2060073.0,4080861.0,480439.0,389331.0,2025470.0,1539982.0,2008817.0,691777.0,736594.0,389194.0,1318665.0,552354.0,969030.0,718069.0,936447.0,1218575.0,1082559.0,583121.0,1142628.0,1236446.0,904128.0,1531867.0,508848.0,1676486.0,1063532.0,850640.0,537282.0,524720.0,1460705.0,4288274.0,2494441.0,888008.0,2383269.0,991480.0,942784.0,1076836.0,2053023.0,1622412.0,2014380.0,792466.0,2006621.0,838746.0,657100.0,240382.0,690218.0,289718.0,249571.0,2670505.0,1431595.0,948428.0,544331.0,1828582.0,924157.0,521175.0,589293.0,185004.0,747702.0,253152.0,879752.0,1033048.0,863109.0,888832.0,3358372.0,1127843.0,2080565.0,723549.0,1727458.0,669834.0,600315.0,470415.0,581420.0,526279.0,302295.0,639468.0,277575.0,67238.0,706641.0,567333.0,518643.0,866929.0,1528550.0,466703.0,449417.0,499496.0,688585.0,310769.0,2519632.0,1417371.0,1528977.0,3321013.0,3373885.0,1579295.0,1999916.0,973095.0,982063.0,414611.0,959593.0,961901.0,943231.0,1526271.0,718368.0,474707.0,492289.0,370441.0,663741.0,517402.0,331268.0,641473.0,2738289.0,1484030.0,508449.0,491699.0,2547532.0,13218119.0,3823587.0,1571331.0,1065598.0,608476.0,2566608.0,742974.0,1065891.0,434494.0,577491.0,305492.0,647458.0,736179.0,433474.0,1283346.0,1988446.0,1414124.0,1231121.0,665039.0,1201242.0,1368356.0,1263414.0,2511500.0,515741.0,814242.0,638152.0,542613.0,607913.0,372890.0,632710.0,698409.0,3443832.0,739250.0,1100038.0,1242111.0,1495060.0,1326013.0,674160.0,1140759.0,624316.0,430103.0,348602.0,964527.0,1676755.0,1194823.0,249871.0,593150.0,3525624.0,1912533.0,700138.0,397252.0,583368.0,343674.0,207260.0,572807.0,676052.0,480217.0,512025.0,184063.0,577314.0,910314.0,437130.0,490100.0,966589.0,476640.0,1241393.0,593381.0,327516.0,1501119.0,1055538.0,1554245.0,2858553.0,1970938.0,1325823.0,1825932.0,1787880.0,2794519.0,644959.0,0.0487412936237836,1,False
1INCHUSDT,338958.0,442979.0,275517.0,223353.0,221240.0,813048.0,457076.0,602741.0,280078.0,382558.0,316341.0,297941.0,155815.0,832871.0,1611385.0,1155389.0,988511.0,3881874.0,991762.0,3237794.0,1126062.0,2252110.0,888448.0,1258709.0,394963.0,650984.0,462628.0,550600.0,381477.0,623093.0,203173.0,178844.0,230531.0,1101019.0,388860.0,887297.0,1198435.0,810258.0,269914.0,415770.0,606154.0,507500.0,424066.0,316806.0,428510.0,251758.0,347521.0,177775.0,254772.0,291128.0,342329.0,155342.0,113433.0,231919.0,207617.0,150091.0,167618.0,237743.0,522881.0,215006.0,423120.0,539287.0,229502.0,567607.0,479427.0,368060.0,314830.0,256290.0,473627.0,332502.0,244094.0,190543.0,133002.0,250343.0,166763.0,802118.0,358339.0,286633.0,203937.0,212973.0,152334.0,442885.0,187674.0,2000987.0,1733377.0,780064.0,577991.0,1755608.0,2018039.0,1279269.0,1057514.0,432517.0,553171.0,934157.0,517878.0,582969.0,166061.0,506969.0,342770.0,260620.0,212424.0,279183.0,275171.0,225285.0,193853.0,231639.0,106803.0,408634.0,273837.0,364948.0,390243.0,1043573.0,275503.0,760274.0,257127.0,515486.0,549990.0,211973.0,161586.0,199560.0,108865.0,265354.0,180818.0,162238.0,128994.0,458158.0,215199.0,308123.0,65621.0,192087.0,142706.0,189009.0,165522.0,132508.0,117282.0,127737.0,150979.0,216949.0,198588.0,180581.0,102968.0,188428.0,161347.0,145517.0,410529.0,718890.0,369165.0,180097.0,244008.0,177818.0,423385.0,278914.0,73778.0,232359.0,187007.0,103777.0,131900.0,160521.0,296497.0,250961.0,210522.0,255229.0,165451.0,143264.0,424491.0,253819.0,259508.0,280368.0,162067.0,181815.0,172978.0,213416.0,61145.0,89725.0,103731.0,144031.0,157807.0,249618.0,180665.0,557504.0,217687.0,289079.0,97625.0,956923.0,569678.0,348996.0,274756.0,651565.0,368160.0,692142.0,388354.0,387716.0,176063.0,245395.0,167930.0,236451.0,135287.0,254431.0,139684.0,266703.0,128639.0,248361.0,320228.0,174024.0,141033.0,941001.0,684678.0,175636.0,84260.0,636929.0,3387198.0,904864.0,272356.0,463643.0,195717.0,386341.0,150557.0,695722.0,220529.0,325801.0,104268.0,429005.0,189845.0,447476.0,245520.0,670765.0,414351.0,328270.0,355170.0,447996.0,426150.0,417052.0,295231.0,286592.0,407817.0,290631.0,248366.0,371880.0,296026.0,138534.0,354149.0,411410.0,251471.0,371487.0,718725.0,549968.0,190770.0,354940.0,284331.0,313150.0,218703.0,289861.0,289515.0,208598.0,834296.0,214259.0,203491.0,489780.0,224303.0,129820.0,162676.0,227379.0,239476.0,215343.0,155444.0,272239.0,94630.0,176560.0,43751.0,153421.0,130304.0,239225.0,213897.0,172109.0,220913.0,633463.0,178442.0,193741.0,360151.0,529359.0,850050.0,984156.0,505026.0,639749.0,607651.0,1090689.0,297242.0,187704.0,0.0777249088443065,1,False
